"age","balance","ending_balance.par1","wA","wA_T","consprop.par1","pretax_cons.par1","aftertax_cons.par1","utility","pseudoConsum","value_manager","value_manager1","value_manager2"
40,1300000,1300000,0.9002,0.9,1,70000,58983,-2.73568010254297e-14,23011.1228603335,9.59628558503181,0.344017094017094,9.25226849101471
40,1295000,1295000,0.9002,0.9,1,70000,58983,-2.73810316209728e-14,23004.3330289304,9.59622881476708,0.344017094017094,9.25221172074998
40,1290000,1290000,0.9002,0.9,1,70000,58983,-2.74054581270028e-14,22997.4964040898,9.59617123330999,0.344017094017094,9.25215413929289
40,1285000,1285000,0.9002,0.9,1,70000,58983,-2.74300838165037e-14,22990.612250054,9.59611283424558,0.344017094017094,9.25209574022849
40,1280000,1280000,0.9002,0.9,1,70000,58983,-2.74549120184864e-14,22983.6798206387,9.59605359308988,0.344017094017094,9.25203649907279
40,1275000,1275000,0.9002,0.9,1,70000,58983,-2.74799461517642e-14,22976.6983499676,9.59599350113936,0.344017094017094,9.25197640712227
40,1270000,1270000,0.9002,0.9,1,70000,58983,-2.7505189668726e-14,22969.6670683318,9.59593254688246,0.344017094017094,9.25191545286537
40,1265000,1265000,0.9002,0.9,1,70000,58983,-2.75306460997953e-14,22962.5851899444,9.59587070761358,0.344017094017094,9.25185361359649
40,1260000,1260000,0.9002,0.9,1,70000,58983,-2.75563190313689e-14,22955.4519192589,9.5958079649934,0.344017094017094,9.25179087097631
40,1255000,1255000,0.9002,0.9,1,70000,58983,-2.75822120998749e-14,22948.2664527756,9.59574430628129,0.344017094017094,9.25172721226419
40,1250000,1250000,0.9002,0.9,1,70000,58983,-2.76083290201228e-14,22941.0279713383,9.59567971268528,0.344017094017094,9.25166261866819
40,1245000,1245000,0.9002,0.9,1,70000,58983,-2.76346735640065e-14,22933.7356462282,9.59561417553022,0.344017094017094,9.25159708151312
40,1240000,1240000,0.9002,0.9,1,70000,58983,-2.76612495683929e-14,22926.3886371511,9.5955476761325,0.344017094017094,9.2515305821154
40,1235000,1235000,0.9002,0.9,1,70000,58983,-2.7688060990629e-14,22918.9860771067,9.59548018102859,0.344017094017094,9.2514630870115
40,1230000,1230000,0.9002,0.9,1,70000,58983,-2.77151118214907e-14,22911.527096662,9.59541168887145,0.344017094017094,9.25139459485436
40,1225000,1225000,0.9002,0.9,1,70000,58983,-2.77424061289921e-14,22904.0108120296,9.59534217327767,0.344017094017094,9.25132507926057
40,1220000,1220000,0.9002,0.9,1,70000,58983,-2.77699480905788e-14,22896.4363164348,9.59527161873016,0.344017094017094,9.25125452471306
40,1215000,1215000,0.9002,0.9,1,70000,58983,-2.77977419320016e-14,22888.8026971712,9.59520001074325,0.344017094017094,9.25118291672615
40,1210000,1210000,0.9002,0.9,1,70000,58983,-2.78257919646079e-14,22881.1090255481,9.59512731765732,0.344017094017094,9.25111022364022
40,1205000,1205000,0.9002,0.9,1,70000,58983,-2.78541025896014e-14,22873.3543559667,9.59505352972015,0.344017094017094,9.25103643570306
40,1200000,1200000,0.9002,0.9,1,70000,58983,-2.78826782699454e-14,22865.5377338529,9.59497862625706,0.344017094017094,9.25096153223996
40,1195000,1195000,0.9002,0.9,1,70000,58983,-2.79115235753513e-14,22857.6581835819,9.59490258110807,0.344017094017094,9.25088548709098
40,1190000,1190000,0.9002,0.9,1,70000,58983,-2.79406431735957e-14,22849.7147111368,9.59482538328008,0.344017094017094,9.25080828926299
40,1185000,1185000,0.9002,0.9,1,70000,58983,-2.79700417976537e-14,22841.7063133377,9.59474700448013,0.344017094017094,9.25072991046303
40,1180000,1180000,0.9002,0.9,1,70000,58983,-2.79997242922898e-14,22833.6319653986,9.59466742221166,0.344017094017094,9.25065032819456
40,1175000,1175000,0.9002,0.9,1,70000,58983,-2.80296956318324e-14,22825.4906164192,9.59458661150269,0.344017094017094,9.25056951748559
40,1170000,1170000,0.9002,0.9,1,70000,58983,-2.80599608180601e-14,22817.2812174195,9.59450456238106,0.344017094017094,9.25048746836397
40,1165000,1165000,0.9002,0.9,1,70000,58983,-2.80905249325688e-14,22809.0027073273,9.5944212425417,0.344017094017094,9.2504041485246
40,1160000,1160000,0.9002,0.9,1,70000,58983,-2.81213931898796e-14,22800.6539988927,9.5943366267397,0.344017094017094,9.2503195327226
40,1155000,1155000,0.9002,0.9,1,70000,58983,-2.81525708656072e-14,22792.2339984502,9.59425069818342,0.344017094017094,9.25023360416632
40,1150000,1150000,0.9002,0.9,1,70000,58983,-2.81840633146528e-14,22783.7416012558,9.59416342560232,0.344017094017094,9.25014633158522
40,1145000,1145000,0.9002,0.9,1,70000,58983,-2.82158760368999e-14,22775.1756740907,9.59407479523012,0.344017094017094,9.25005770121303
40,1140000,1140000,0.9002,0.9,1,70000,58983,-2.82480145784354e-14,22766.535082217,9.5939847694621,0.344017094017094,9.24996767544501
40,1135000,1135000,0.9002,0.9,1,70000,58983,-2.82804850821351e-14,22757.8185419104,9.59389331790375,0.344017094017094,9.24987622388666
40,1130000,1130000,0.9002,0.9,1,70000,58983,-2.83132933502104e-14,22749.0248729003,9.59380043332962,0.344017094017094,9.24978333931253
40,1125000,1125000,0.9002,0.9,1,70000,58983,-2.83464449635972e-14,22740.1529658823,9.59370608673811,0.344017094017094,9.24968899272102
40,1120000,1120000,0.9002,0.9,1,70000,58983,-2.83799459528185e-14,22731.2016030797,9.59361023624092,0.344017094017094,9.24959314222382
40,1115000,1115000,0.9002,0.9,1,70000,58983,-2.84138024485807e-14,22722.1695524682,9.59351285702044,0.344017094017094,9.24949576300334
40,1110000,1110000,0.9002,0.9,0.999999999999999,69999.9999999999,58983,-2.84480210176302e-14,22713.0554787537,9.59341393282306,0.344017094017094,9.24939683880597
40,1105000,1105000,0.9002,0.9,1,70000,58983,-2.84826081158109e-14,22703.8580897889,9.59331342611322,0.344017094017094,9.24929633209612
40,1100000,1100000,0.9002,0.9,1,70000,58983,-2.85175700416182e-14,22694.5761488205,9.59321130362565,0.344017094017094,9.24919420960855
40,1095000,1095000,0.9002,0.9,1,70000,58983,-2.85529136015586e-14,22685.2082981,9.59310754016099,0.344017094017094,9.2490904461439
40,1090000,1090000,0.9002,0.9,0.999999999999999,69999.9999999999,58983,-2.85886457263091e-14,22675.7531616486,9.59300211086643,0.344017094017094,9.24898501684933
40,1085000,1085000,0.9002,0.9,1,70000,58983,-2.8624773436538e-14,22666.2093547323,9.59289499010077,0.344017094017094,9.24887789608368
40,1080000,1080000,0.9002,0.9,1,70000,58983,-2.86613038650548e-14,22656.5754784107,9.59278612500014,0.344017094017094,9.24876903098305
40,1075000,1075000,0.9002,0.9,1,70000,58983,-2.86982444720184e-14,22646.8500633681,9.59267548793047,0.344017094017094,9.24865839391338
40,1070000,1070000,0.9002,0.9,1,70000,58983,-2.87356025627663e-14,22637.0316974645,9.59256305988272,0.344017094017094,9.24854596586563
40,1065000,1065000,0.9002,0.9,1,70000,58983,-2.87733850556141e-14,22627.1190864519,9.59244879975896,0.344017094017094,9.24843170574186
40,1060000,1060000,0.9002,0.9,1,70000,58983,-2.88116004423684e-14,22617.1105402758,9.59233267018423,0.344017094017094,9.24831557616714
40,1055000,1055000,0.9002,0.9,1,70000,58983,-2.88502577810181e-14,22607.0042400462,9.59221463099416,0.344017094017094,9.24819753697706
40,1050000,1050000,0.9002,0.9,0.999999999999999,69999.9999999999,58983,-2.8889364092657e-14,22596.7989183135,9.59209466347101,0.344017094017094,9.24807756945392
40,1045000,1045000,0.9002,0.9,1,70000,58983,-2.892892725604e-14,22586.4931011828,9.59197272831752,0.344017094017094,9.24795563430043
40,1040000,1040000,0.9002,0.9,1,70000,58983,-2.89689550687213e-14,22576.0853544509,9.59184876995627,0.344017094017094,9.24783167593918
40,1035000,1035000,0.9002,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-2.90094566124404e-14,22565.5739296039,9.59172276989238,0.344017094017094,9.24770567587529
40,1030000,1030000,0.9002,0.9,1,70000,58983,-2.90504405943109e-14,22554.9571964735,9.59159468679542,0.344017094017094,9.24757759277833
40,1025000,1025000,0.9002,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-2.90919151459103e-14,22544.2336944878,9.59146447224988,0.344017094017094,9.24744737823278
40,1020000,1020000,0.9002,0.9,0.999999999999999,69999.9999999999,58983,-2.91338890710781e-14,22533.4018098038,9.59133210043803,0.344017094017094,9.24731500642094
40,1015000,1015000,0.9002,0.9,1,70000,58983,-2.91763718600107e-14,22522.4597735978,9.59119751983347,0.344017094017094,9.24718042581638
40,1010000,1010000,0.9002,0.9,1,70000,58983,-2.92193738564988e-14,22511.4056211138,9.59106069054534,0.344017094017094,9.24704359652825
40,1005000,1005000,0.9002,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-2.92629045806453e-14,22500.2376240185,9.59092156605695,0.344017094017094,9.24690447203985
40,1e+06,1e+06,0.9002,0.9,1,70000,58983,-2.93069741907404e-14,22488.9539146911,9.59078011049036,0.344017094017094,9.24676301647327
40,995000,995000,0.9002,0.9,0.999999999999999,69999.9999999999,58983,-2.93515925278531e-14,22477.552732059,9.59063627778312,0.344017094017094,9.24661918376603
40,990000,990000,0.9002,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-2.93967692729833e-14,22466.0323810602,9.59049002802372,0.344017094017094,9.24647293400663
40,985000,985000,0.9002,0.9,1,70000,58983,-2.94425161534022e-14,22454.3906716426,9.59034130632138,0.344017094017094,9.24632421230428
40,980000,980000,0.9002,0.9,1,70000,58983,-2.94888413392103e-14,22442.6263460222,9.59019007040758,0.344017094017094,9.24617297639048
40,975000,975000,0.9002,0.9,1,70000,58983,-2.95357556750673e-14,22430.7374919813,9.59003627918363,0.344017094017094,9.24601918516653
40,970000,970000,0.9002,0.9,1,70000,58983,-2.95832704288032e-14,22418.7221190581,9.58987987166342,0.344017094017094,9.24586277764632
40,965000,965000,0.9002,0.9,1,70000,58983,-2.96313981178177e-14,22406.5779517597,9.58972081374587,0.344017094017094,9.24570371972877
40,960000,960000,0.9002,0.9,1,70000,58983,-2.96801505806875e-14,22394.3029183903,9.58955903653558,0.344017094017094,9.24554194251849
40,955000,955000,0.9002,0.9,1,70000,58983,-2.97295381772475e-14,22381.8953503397,9.58939449047974,0.344017094017094,9.24537739646265
40,950000,950000,0.9002,0.9,1,70000,58983,-2.97795728041779e-14,22369.3532232652,9.58922714385481,0.344017094017094,9.24521004983772
40,945000,945000,0.9002,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-2.98302675262831e-14,22356.6742538918,9.58905691693161,0.344017094017094,9.24503982291452
40,940000,940000,0.9002,0.9,1,70000,58983,-2.98816346709036e-14,22343.8563787245,9.58888376916983,0.344017094017094,9.24486667515274
40,935000,935000,0.9002,0.9,1,70000,58983,-2.99336863259262e-14,22330.8976285425,9.58870764569658,0.344017094017094,9.24469055167948
40,930000,930000,0.9002,0.9,1,70000,58983,-2.99864358885052e-14,22317.7957439063,9.5885284742751,0.344017094017094,9.244511380258
40,925000,925000,0.9002,0.9,1,70000,58983,-3.00398986153741e-14,22304.5480432174,9.58834621138521,0.344017094017094,9.24432911736811
40,920000,920000,0.9002,0.9,1,70000,58983,-3.00940890015418e-14,22291.1520759331,9.58816079637052,0.344017094017094,9.24414370235342
40,915000,915000,0.9002,0.9,1,70000,58983,-3.01490168178107e-14,22277.6065968424,9.58797216659871,0.344017094017094,9.24395507258162
40,910000,910000,0.9002,0.9,1,70000,58983,-3.02046932849615e-14,22263.910035307,9.58778026216011,0.344017094017094,9.24376316814302
40,905000,905000,0.9002,0.9,1,70000,58983,-3.02611327999554e-14,22250.0600768825,9.5875850149871,0.344017094017094,9.24356792097
40,9e+05,9e+05,0.9002,0.9,1,70000,58983,-3.0318353873107e-14,22236.0534443365,9.58738636386377,0.344017094017094,9.24336926984667
40,895000,895000,0.9002,0.9,1,70000,58983,-3.03763717142047e-14,22221.8877188455,9.58718424596421,0.344017094017094,9.24316715194711
40,890000,890000,0.9002,0.9,1,70000,58983,-3.04352032688233e-14,22207.5601054378,9.58697861046058,0.344017094017094,9.24296151644349
40,885000,885000,0.9002,0.9,1,70000,58983,-3.04948645869638e-14,22193.0680773942,9.58676936154946,0.344017094017094,9.24275226753237
40,880000,880000,0.9002,0.9,1,70000,58983,-3.05553724049584e-14,22178.4089913019,9.5865564297757,0.344017094017094,9.2425393357586
40,875000,875000,0.9002,0.9,1,70000,58983,-3.06167434332827e-14,22163.5802617265,9.58633975538243,0.344017094017094,9.24232266136534
40,870000,870000,0.9002,0.9,1,70000,58983,-3.06789926779484e-14,22148.5797657206,9.58611928047801,0.344017094017094,9.24210218646091
40,865000,865000,0.9002,0.9,1,70000,58983,-3.07421374501529e-14,22133.404875566,9.5858949130828,0.344017094017094,9.2418778190657
40,860000,860000,0.9002,0.9,1,70000,58983,-3.08061951015372e-14,22118.053008967,9.58566658064875,0.344017094017094,9.24164948663166
40,855000,855000,0.9002,0.9,1,70000,58983,-3.08711861918823e-14,22102.5208738602,9.58543420707844,0.344017094017094,9.24141711306134
40,850000,850000,0.9002,0.9,1,70000,58983,-3.09371294468312e-14,22086.805679879,9.58519771775789,0.344017094017094,9.2411806237408
40,845000,845000,0.9002,0.9,1,70000,58983,-3.10040451129149e-14,22070.9043368102,9.58495704270033,0.344017094017094,9.24093994868324
40,840000,840000,0.9002,0.9,1,70000,58983,-3.10719498017469e-14,22054.8146804365,9.58471209648158,0.344017094017094,9.24069500246448
40,835000,835000,0.9002,0.9,1,70000,58983,-3.1140861447799e-14,22038.5342911234,9.58446281103924,0.344017094017094,9.24044571702215
40,830000,830000,0.9002,0.9,1,70000,58983,-3.1210803286872e-14,22022.0595633201,9.58420908607757,0.344017094017094,9.24019199206048
40,825000,825000,0.9002,0.9,1,70000,58983,-3.12817945080685e-14,22005.3879170335,9.58395081623222,0.344017094017094,9.23993372221513
40,820000,820000,0.9002,0.9,1,70000,58983,-3.13538598084742e-14,21988.5155507136,9.58368794969961,0.344017094017094,9.23967085568252
40,815000,815000,0.9002,0.9,1,70000,58983,-3.14270181932636e-14,21971.4400719739,9.58342039390007,0.344017094017094,9.23940329988298
40,810000,810000,0.9002,0.9,1,70000,58983,-3.15012926142777e-14,21954.1582386885,9.58314805341272,0.344017094017094,9.23913095939563
40,805000,805000,0.9002,0.9,1,70000,58983,-3.15767058324773e-14,21936.6669323752,9.58287085092839,0.344017094017094,9.2388537569113
40,8e+05,8e+05,0.9002,0.9,1,70000,58983,-3.16532803915694e-14,21918.9631644941,9.58258867807833,0.344017094017094,9.23857158406124
40,795000,795000,0.9002,0.9,1,70000,58983,-3.17310397950097e-14,21901.0438057304,9.5823014600225,0.344017094017094,9.23828436600541
40,790000,790000,0.9002,0.9,1,70000,58983,-3.1810002175948e-14,21882.9070420444,9.5820090743295,0.344017094017094,9.2379919803124
40,785000,785000,0.9002,0.9,1,70000,58983,-3.18901978273953e-14,21864.5483486043,9.5817114379525,0.344017094017094,9.23769434393541
40,780000,780000,0.9002,0.9,1,70000,58983,-3.19716480088104e-14,21845.9653645548,9.58140847906389,0.344017094017094,9.23739138504679
40,775000,775000,0.9002,0.9,1,70000,58983,-3.20543810009181e-14,21827.1542148763,9.58110007257414,0.344017094017094,9.23708297855705
40,770000,770000,0.9002,0.9,1,70000,58983,-3.21384135769664e-14,21808.1137298402,9.58078610912139,0.344017094017094,9.23676901510429
40,765000,765000,0.9002,0.9,1,70000,58983,-3.22237773972785e-14,21788.8394511532,9.58046648435557,0.344017094017094,9.23644939033848
40,760000,760000,0.9002,0.9,1,70000,58983,-3.23104983498199e-14,21769.3283320438,9.58014109207766,0.344017094017094,9.23612399806056
40,755000,755000,0.9002,0.9,1,70000,58983,-3.23986133721153e-14,21749.5749509109,9.57980982976123,0.344017094017094,9.23579273574413
40,750000,750000,0.9002,0.9,1,70000,58983,-3.24881431888198e-14,21729.5776357745,9.57947260546457,0.344017094017094,9.23545551144748
40,745000,745000,0.9002,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.25791228695766e-14,21709.331611291,9.57912931300189,0.344017094017094,9.2351122189848
40,740000,740000,0.9002,0.9,1,70000,58983,-3.26715783209533e-14,21688.8342611818,9.57877984855231,0.344017094017094,9.23476275453522
40,735000,735000,0.9002,0.9,1,70000,58983,-3.27655430229055e-14,21668.0814017283,9.57842407703642,0.344017094017094,9.23440698301932
40,730000,730000,0.9002,0.9,1,70000,58983,-3.28610444656183e-14,21647.0702931107,9.57806186538862,0.344017094017094,9.23404477137152
40,725000,725000,0.9002,0.9,1,70000,58983,-3.29581154948557e-14,21625.7971334979,9.57769312665443,0.344017094017094,9.23367603263734
40,720000,720000,0.9002,0.9,1,70000,58983,-3.30567945052736e-14,21604.2570410627,9.57731775042673,0.344017094017094,9.23330065640964
40,715000,715000,0.9002,0.9,1,70000,58983,-3.31571080601101e-14,21582.4478506073,9.57693560394594,0.344017094017094,9.23291850992884
40,710000,710000,0.9002,0.9,1,70000,58983,-3.32590869290873e-14,21560.3665972023,9.57654655631161,0.344017094017094,9.23252946229452
40,705000,705000,0.9002,0.9,1,70000,58983,-3.33627654200079e-14,21538.0096794525,9.57615046929194,0.344017094017094,9.23213337527485
40,7e+05,7e+05,0.9002,0.9,1,70000,58983,-3.34681742345727e-14,21515.3744072859,9.57574729886979,0.344017094017094,9.2317302048527
40,695000,695000,0.9002,0.9,1,70000,58983,-3.35753511576016e-14,21492.4567058464,9.57533688825615,0.344017094017094,9.23131979423905
40,690000,690000,0.9002,0.9,1,70000,58983,-3.36843263029895e-14,21469.2542834371,9.57491909152339,0.344017094017094,9.2309019975063
40,685000,685000,0.9002,0.9,1,70000,58983,-3.37951371828556e-14,21445.7634097005,9.5744938242807,0.344017094017094,9.23047673026361
40,680000,680000,0.9002,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.39078293609362e-14,21421.9788132845,9.57406089097899,0.344017094017094,9.23004379696189
40,675000,675000,0.9002,0.9,1,70000,58983,-3.40224487676831e-14,21397.8953321677,9.57362015361258,0.344017094017094,9.22960305959549
40,670000,670000,0.9002,0.9,1,70000,58983,-3.41390300371248e-14,21373.5103511889,9.57317150030039,0.344017094017094,9.2291544062833
40,665000,665000,0.9002,0.9,1,70000,58983,-3.42576102358432e-14,21348.8208975317,9.57271480768954,0.344017094017094,9.22869771367245
40,660000,660000,0.9002,0.9,1,70000,58983,-3.43782423222582e-14,21323.8208704371,9.57224994016752,0.344017094017094,9.22823284615043
40,655000,655000,0.9002,0.9,1,70000,58983,-3.45009653179861e-14,21298.5072579454,9.57177673593231,0.344017094017094,9.22775964191522
40,650000,650000,0.9152,0.9,1,70000,58983,-3.46262740257878e-14,21272.7838782463,9.57129565858742,0.344017094017094,9.22727856457032
40,645000,645000,0.9294,0.9,1,70000,58983,-3.47537787217615e-14,21246.7367952254,9.57080667821597,0.344017094017094,9.22678958419887
40,640000,640000,0.9398,0.9,1,70000,58983,-3.48833449062796e-14,21220.3987823889,9.57030949657159,0.344017094017094,9.2262924025545
40,635000,635000,0.954,0.9,0.999999999999999,69999.9999999999,58982.9999999999,-3.50153827137621e-14,21193.6921946792,9.56980409150152,0.344017094017094,9.22578699748442
40,630000,630000,0.9656,0.9,1,70000,58983,-3.51495837889868e-14,21166.6852962632,9.56929022071726,0.344017094017094,9.22527312670017
40,625000,625000,0.9782,0.9,1,70000,58983,-3.52862204865727e-14,21139.32913082,9.56876774852278,0.344017094017094,9.22475065450568
40,620000,620000,0.9894,0.9,1,70000,58983,-3.54251594984577e-14,21111.6564662199,9.56823672558678,0.344017094017094,9.22421963156969
40,615000,615000,1.0012,0.9,1,70000,58983,-3.55666025644706e-14,21083.6333172208,9.5676968987779,0.344017094017094,9.2236798047608
40,610000,610000,1.0152,0.9,1,70000,58983,-3.57107388835691e-14,21055.2290223711,9.56714817086273,0.344017094017094,9.22313107684563
40,605000,605000,1.0294,0.9,1,70000,58983,-3.58574385967639e-14,21026.4761046375,9.56659046131695,0.344017094017094,9.22257336729986
40,6e+05,6e+05,1.0428,0.9,1,70000,58983,-3.60066596497674e-14,20997.3894738211,9.56602373540369,0.344017094017094,9.2220066413866
40,595000,595000,1.0582,0.9,1,70000,58983,-3.61587327954404e-14,20967.9117996692,9.56544790145581,0.344017094017094,9.22143080743872
40,590000,590000,1.0772,0.9,0.999999999999999,70000,58983,-3.63139488576698e-14,20937.9948778236,9.56486320224517,0.344017094017094,9.22084610822807
40,585000,585000,1.0974,0.9,0.999999999999999,70000,58983,-3.64721246417805e-14,20907.6823846211,9.5642696393774,0.344017094017094,9.2202525453603
40,580000,580000,1.1148,0.9,1,70000,58983,-3.66327418306505e-14,20877.0808613889,9.56366700962442,0.344017094017094,9.21964991560733
40,575000,575000,1.1312,0.9,1,70000,58983,-3.67960573748458e-14,20846.1481215188,9.5630549779135,0.344017094017094,9.2190378838964
40,570000,570000,1.1454,0.9,0.999999999999999,70000,58983,-3.69618755871792e-14,20814.9280875121,9.56243337658792,0.344017094017094,9.21841628257083
40,565000,565000,1.16,0.9,1,70000,58983,-3.71306278754048e-14,20783.3467779721,9.56180204967042,0.344017094017094,9.21778495565332
40,560000,560000,1.16,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-3.72997850520449e-14,20751.8811786803,9.56116027334938,0.344017094017094,9.21714317933228
40,555000,555000,1.16,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-3.74719755588785e-14,20720.0461501044,9.56050759806409,0.344017094017094,9.216490504047
40,550000,550000,1.16,0.9,0.999999999999998,69999.9999999998,58982.9999999999,-3.76472514242862e-14,20687.8403924588,9.55984400008598,0.344017094017094,9.21582690606889
40,545000,545000,1.16,0.9,0.999999999999997,69999.9999999998,58982.9999999998,-3.78256855733953e-14,20655.2590316062,9.55916941643436,0.344017094017094,9.21515232241726
40,540000,540000,1.16,0.9,1,70000,58983,-3.80073002769333e-14,20622.3066801736,9.55848367228677,0.344017094017094,9.21446657826968
40,535000,535000,1.16,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-3.81921633777054e-14,20588.9798511056,9.55778676247094,0.344017094017094,9.21376966845385
40,530000,530000,1.16,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-3.83803567222545e-14,20555.2728572904,9.55707850763432,0.344017094017094,9.21306141361723
40,525000,525000,1.16,0.9,0.999999999999998,69999.9999999998,58982.9999999999,-3.85719128730741e-14,20521.1891175334,9.55635882922085,0.344017094017094,9.21234173520376
40,520000,520000,1.16,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-3.87669169231524e-14,20486.7229292933,9.55562747949589,0.344017094017094,9.2116103854788
40,515000,515000,1.16,0.9,1,70000,58983,-3.89654043703006e-14,20451.8776470844,9.55488423237995,0.344017094017094,9.21086713836285
40,510000,510000,1.16,0.9,0.999999999999999,70000,58983,-3.91674615857418e-14,20416.6479276438,9.55412885501651,0.344017094017094,9.21011176099942
40,505000,505000,1.16,0.9,0.999999999999999,70000,58983,-3.93731578167078e-14,20381.0317667993,9.55336122816681,0.344017094017094,9.20934413414972
40,5e+05,5e+05,1.16,0.9,1,70000,58983,-3.95825446308955e-14,20345.0304904049,9.55258124046376,0.344017094017094,9.20856414644667
40,495000,495000,1.16,0.9,0.999999999999999,70000,58983,-3.97957446301318e-14,20308.6335538704,9.5517885173629,0.344017094017094,9.2077714233458
40,490000,490000,1.16,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-4.00128405537846e-14,20271.837703796,9.5509831860726,0.344017094017094,9.20696609205551
40,485000,485000,1.16,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-4.02338786327996e-14,20234.6461708088,9.55016519843925,0.344017094017094,9.20614810442216
40,480000,480000,1.16,0.9,1,70000,58983,-4.04589491929286e-14,20197.0550289528,9.54933436558262,0.344017094017094,9.20531727156553
40,475000,475000,1.16,0.9,0.999999999999999,70000,58983,-4.06881314777823e-14,20159.0625794234,9.54849032716849,0.344017094017094,9.2044732331514
40,470000,470000,1.16,0.9,0.999999999999999,70000,58983,-4.09214932402359e-14,20120.6693464401,9.54763287204712,0.344017094017094,9.20361577803003
40,465000,465000,1.16,0.9,1,70000,58983,-4.1159133899769e-14,20081.8709833352,9.54676205314496,0.344017094017094,9.20274495912787
40,460000,460000,1.16,0.9,0.999999999999998,69999.9999999999,58982.9999999999,-4.14011316118814e-14,20042.6670109281,9.54587762540284,0.344017094017094,9.20186053138574
40,455000,455000,1.16,0.9,1,70000,58983,-4.16475733281228e-14,20003.055867762,9.54497922958656,0.344017094017094,9.20096213556946
40,450000,450000,1.16,0.9,1,70000,58983,-4.1898576230992e-14,19963.0315584744,9.54406653738343,0.344017094017094,9.20004944336633
40,445000,445000,1.16,0.9,0.999999999999999,70000,58983,-4.21542431591672e-14,19922.5908665657,9.54313945718004,0.344017094017094,9.19912236316294
40,440000,440000,1.16,0.9,0.999999999999999,70000,58983,-4.24146648912594e-14,19881.7329031012,9.54219792232383,0.344017094017094,9.19818082830674
40,435000,435000,1.16,0.9,0.999999999999999,70000,58983,-4.26799239404193e-14,19840.4584374862,9.54124234797568,0.344017094017094,9.19722525395859
40,430000,430000,1.16,0.9,0.999999999999999,70000,58983,-4.29501165917581e-14,19798.7664533843,9.54027238870957,0.344017094017094,9.19625529469247
40,425000,425000,1.16,0.9,0.999999999999999,70000,58983,-4.3225357158398e-14,19756.6535850722,9.53928825564896,0.344017094017094,9.19527116163186
40,420000,420000,1.16,0.9,0.999999999999997,69999.9999999998,58982.9999999999,-4.35057482144919e-14,19714.1187268711,9.5382903390937,0.344017094017094,9.1942732450766
40,415000,415000,1.16,0.9,1,70000,58983,-4.379139681253e-14,19671.1605236416,9.5372786522852,0.344017094017094,9.19326155826811
40,410000,410000,1.16,0.9,0.999999999999997,69999.9999999998,58982.9999999998,-4.40823935803358e-14,19627.7804974985,9.53625266838661,0.344017094017094,9.19223557436952
40,405000,405000,1.16,0.9,1,70000,58983,-4.43788694908625e-14,19583.9745833688,9.53521333599196,0.344017094017094,9.19119624197487
40,4e+05,400000.000000001,1.16,0.9,0.999999999999987,69999.9999999991,58982.9999999993,-4.46809236252121e-14,19539.7439199428,9.5341607792712,0.344017094017094,9.19014368525411
40,395000,395000,1.16,0.9,0.999999999999997,69999.9999999998,58982.9999999998,-4.49886634867681e-14,19495.0888095203,9.53309461567913,0.344017094017094,9.18907752166203
40,390000,390000,1.16,0.9,0.999999999999994,69999.9999999996,58982.9999999997,-4.53021974002691e-14,19450.0098550456,9.53201503247791,0.344017094017094,9.18799793846082
40,385000,385009.661578851,1.16,0.9,0.99986197744498,69990.3384211486,58975.4639684959,-4.56216235382222e-14,19404.5095144944,9.53092442279867,0.344017094017094,9.18690732878157
40,380000,380337.25139101,1.16,0.9,0.995182122985572,69662.74860899,58719.9439150122,-4.59468274227718e-14,19358.6204649166,9.52989159257763,0.344017094017094,9.18587449856053
40,375000,375662.864146202,1.16,0.9,0.990530512197113,69337.1358537979,58465.9659659624,-4.62777252161191e-14,19312.3703288324,9.52884709079678,0.344017094017094,9.18482999677969
40,370000,370986.593108861,1.16,0.9,0.985905812730557,69013.406891139,58213.4573750884,-4.66144057602479e-14,19265.7623004168,9.5277910374157,0.344017094017094,9.1837739433986
40,365000,366308.497555399,1.16,0.9,0.981307177780009,68691.5024446006,57962.3719067885,-4.69569611475328e-14,19218.7994073629,9.52672424947749,0.344017094017094,9.1827071554604
40,360000,361628.873126954,1.16,0.9,0.976730383900653,68371.1268730457,57712.4789609757,-4.73054902381505e-14,19171.4840497838,9.52564594299294,0.344017094017094,9.18162884897585
40,355000,356947.432369822,1.16,0.9,0.972179537573968,68052.5676301777,57464.0027515386,-4.76600916827433e-14,19123.8189708583,9.52455705790769,0.344017094017094,9.1805399638906
